contract_ticker,event_ticker,decision_time,close_time,asset_symbol,contract_family,proxy_state,predicted_side,selected_side_outcome,selected_side_executable_price,all_in_break_even_probability,conservative_calibrated_side_probability,margin_probability,expected_value_per_contract,paper_result_per_contract,cost_quality,correlation_cluster_key,usable
KXBNB-26JUL0122-B367,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B372,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B377,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B382,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B387,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B392,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B397,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B402,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B407,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B412,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B417,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B422,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B427,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B432,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B437,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B442,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B447,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B452,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B457,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B462,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B467,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B472,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B477,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B482,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B487,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B492,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B497,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B502,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B507,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B512,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B517,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B522,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B527,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B532,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B537,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B542,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_above_range_not_label,yes,0,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B552,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B557,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B562,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B567,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B572,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B577,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B582,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B587,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B592,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B597,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B602,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B607,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B612,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B617,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B622,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B627,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B632,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B637,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B642,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B647,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B652,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B657,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B662,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B667,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B672,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B677,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B682,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B687,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B692,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B697,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B702,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B707,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B712,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B717,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B722,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-B727,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,range,proxy_below_range_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|range|2026-07-02T02:00Z,False
KXBNB-26JUL0122-T729.99,KXBNB-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNB15M-26JUL012115-15,KXBNB15M-26JUL012115,2026-07-02T01:00:17Z,2026-07-02T01:15:00Z,BNB,fifteen_minute_up_down,proxy_above_floor_not_label,yes,1,0.57,0.5872,0.5156621967,-0.0715378033,-0.0715378033,0.4128,estimated_fee_from_executable_price,BNB|fifteen_minute_up_down|2026-07-02T01:15Z,False
KXBNBD-26JUL0122-T359.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T364.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T369.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T374.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T379.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
