contract_ticker,event_ticker,decision_time,close_time,asset_symbol,contract_family,proxy_state,predicted_side,selected_side_outcome,selected_side_executable_price,all_in_break_even_probability,conservative_calibrated_side_probability,margin_probability,expected_value_per_contract,paper_result_per_contract,cost_quality,correlation_cluster_key,usable
KXBNBD-26JUL0122-T384.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T389.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T394.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T399.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T404.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T409.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T414.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T419.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T424.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T429.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T434.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T439.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T444.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T449.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T454.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T459.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T464.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T469.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T474.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T479.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T484.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T489.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T494.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T499.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T504.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T509.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T514.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T519.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T524.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T529.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T534.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T539.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T544.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_above_floor_not_label,yes,1,0.0,0.0,0.5156621967,0.5156621967,0.5156621967,1.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T549.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T554.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T559.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T564.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T569.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T574.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T579.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T584.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T589.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T594.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T599.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T604.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T609.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T614.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T619.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T624.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T629.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T634.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T639.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T644.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T649.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T654.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T659.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T664.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T669.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T674.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T679.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T684.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T689.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T694.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T699.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T704.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T709.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T714.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T719.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T724.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBNBD-26JUL0122-T729.99,KXBNBD-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BNB,above,proxy_below_floor_not_label,no,1,1.0,1.0,0.5156621967,-0.4843378033,-0.4843378033,0.0,estimated_fee_from_executable_price,BNB|above|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B49750,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B49850,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B49950,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50050,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50150,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50250,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50350,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50450,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50550,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
KXBTC-26JUL0122-B50650,KXBTC-26JUL0122,2026-07-02T01:00:17Z,2026-07-02T02:00:00Z,BTC,range,proxy_above_range_not_label,yes,0,0.01,0.0107,0.5156621967,0.5049621967,0.5049621967,-0.0107,estimated_fee_from_executable_price,BTC|range|2026-07-02T02:00Z,False
